,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,bedrooms_per_room,population_per_household,rooms_per_household,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY
10006,,,,,,,,3.8417,187200.0,0.16057233704292528,2.7385159010600706,6.667844522968198,0.0,1.0,0.0,0.0
10007,,,,,,,,3.0804,156800.0,0.1914590747330961,2.8947368421052633,6.162280701754386,0.0,1.0,0.0,0.0
10008,,,,,,,,3.9,180400.0,0.17064544650751548,2.9213483146067416,6.353932584269663,0.0,1.0,0.0,0.0
10009,,,,,,,,5.0389,171500.0,0.20921658986175115,2.939252336448598,5.070093457943925,0.0,1.0,0.0,0.0
10010,,,,,,,,3.045,170400.0,0.1774982529699511,3.081447963800905,6.475113122171946,0.0,1.0,0.0,0.0
10011,,,,,,,,4.0333,161500.0,0.21029411764705883,2.5285714285714285,4.857142857142857,0.0,1.0,0.0,0.0
10012,,,,,,,,3.7426,162700.0,0.1708996986655187,2.54089709762533,6.129287598944591,0.0,1.0,0.0,0.0
10013,,,,,,,,3.5938,140300.0,0.19852034525277434,2.909090909090909,6.702479338842975,0.0,1.0,0.0,0.0
10014,,,,,,,,4.3646,185900.0,0.16456808199121523,2.521920668058455,7.129436325678497,0.0,1.0,0.0,0.0
10015,,,,,,,,4.3523,188200.0,0.15894039735099338,2.6666666666666665,6.425531914893617,0.0,1.0,0.0,0.0
10016,,,,,,,,3.7125,175000.0,0.17045454545454544,2.2732558139534884,6.1395348837209305,0.0,1.0,0.0,0.0
10017,,,,,,,,4.3702,226100.0,0.16046733428707677,2.393992932862191,7.409893992932862,0.0,1.0,0.0,0.0
10018,,,,,,,,5.2359,213300.0,0.15952890792291222,2.284688995215311,6.70334928229665,0.0,1.0,0.0,0.0
10019,,,,,,,,2.4688,138800.0,0.22971204188481675,2.2852664576802506,4.789968652037618,0.0,1.0,0.0,0.0
10020,,,,,,,,3.1042,152000.0,0.18588469184890655,2.497297297297297,5.437837837837838,0.0,1.0,0.0,0.0
10021,,,,,,,,2.125,151800.0,0.1891891891891892,2.335227272727273,5.676136363636363,0.0,1.0,0.0,0.0
10022,,,,,,,,2.9688,128300.0,0.1751684311838306,3.010869565217391,5.646739130434782,0.0,1.0,0.0,0.0
10023,,,,,,,,2.8102,144400.0,0.19649755343806335,2.662756598240469,5.693548387096774,0.0,1.0,0.0,0.0
10024,,,,,,,,2.2917,145100.0,0.16581892166836215,2.4782608695652173,6.105590062111801,0.0,1.0,0.0,0.0
10025,,,,,,,,3.3603,162500.0,0.17707509881422925,2.795121951219512,6.170731707317073,0.0,1.0,0.0,0.0
10026,,,,,,,,1.9886,113800.0,0.20628870890900428,2.1962174940898347,4.962174940898345,0.0,1.0,0.0,0.0
10027,,,,,,,,2.3125,125700.0,0.19107744107744107,2.1506849315068495,5.424657534246576,0.0,1.0,0.0,0.0
10028,,,,,,,,1.5313,154900.0,0.22888616891064872,2.7,4.18974358974359,0.0,1.0,0.0,0.0
10029,,,,,,,,2.186,132700.0,0.24091520861372812,1.91796875,4.353515625,0.0,1.0,0.0,0.0
10030,,,,,,,,2.325,109700.0,0.24128073184676957,2.1406649616368285,4.4731457800511505,0.0,1.0,0.0,0.0
10031,,,,,,,,2.7813,109200.0,0.1937808115282518,2.4604166666666667,5.49375,0.0,1.0,0.0,0.0
10032,,,,,,,,2.425,121100.0,0.20353618421052633,2.1333333333333333,5.590804597701149,0.0,1.0,0.0,0.0
10033,,,,,,,,2.1419,105200.0,0.19881170018281535,2.3638443935926774,5.006864988558353,0.0,1.0,0.0,0.0
10034,,,,,,,,2.4811,111800.0,0.1945268710847346,2.262435677530017,5.202401372212693,0.0,1.0,0.0,0.0
10035,,,,,,,,2.6042,116700.0,0.19954545454545455,2.4940334128878283,5.250596658711217,0.0,1.0,0.0,0.0
10036,,,,,,,,1.0,90600.0,0.30392156862745096,2.607843137254902,4.0,0.0,1.0,0.0,0.0
10037,,,,,,,,1.4241,125000.0,0.2235459004905396,1.927927927927928,4.285285285285285,0.0,1.0,0.0,0.0
10038,,,,,,,,2.25,112500.0,0.24933827421916357,2.137844611528822,4.734335839598997,0.0,1.0,0.0,0.0
10039,,,,,,,,3.2337,123100.0,0.18818149841716497,2.4952380952380953,5.415238095238095,0.0,1.0,0.0,0.0
10040,,,,,,,,2.3125,108300.0,0.22114837976122798,2.045714285714286,5.025714285714286,0.0,1.0,0.0,0.0
10041,,,,,,,,2.2083,103900.0,0.2128099173553719,2.130434782608696,4.8561872909699,0.0,1.0,0.0,0.0
10042,,,,,,,,2.535,117100.0,0.21598101265822786,2.35,4.861538461538461,0.0,1.0,0.0,0.0
10043,,,,,,,,4.0062,153800.0,0.2028766086298259,2.8491379310344827,5.693965517241379,0.0,1.0,0.0,0.0
10044,,,,,,,,3.67,160100.0,0.18214499700419412,2.4430604982206408,5.93950177935943,0.0,1.0,0.0,0.0
10045,,,,,,,,4.0426,191700.0,0.1601993592025632,3.105392156862745,6.884803921568627,0.0,1.0,0.0,0.0
10046,,,,,,,,2.8942,182500.0,0.18370073480293922,3.0329218106995883,6.160493827160494,0.0,1.0,0.0,0.0
10047,,,,,,,,3.3009,156800.0,0.18777146675576345,2.501930501930502,5.777992277992278,0.0,1.0,0.0,0.0
10048,,,,,,,,3.6563,164900.0,0.19905619905619906,2.649164677804296,5.563245823389021,0.0,1.0,0.0,0.0
10049,,,,,,,,3.6434,155400.0,0.15064935064935064,2.456896551724138,6.637931034482759,0.0,1.0,0.0,0.0
10050,,,,,,,,3.6607,153000.0,0.17921568627450982,2.508641975308642,6.296296296296297,0.0,1.0,0.0,0.0
10051,,,,,,,,3.2813,163200.0,0.19230769230769232,2.768041237113402,6.030927835051546,0.0,1.0,0.0,0.0
10052,,,,,,,,3.5859,144300.0,0.19509345794392524,3.0470588235294116,5.035294117647059,0.0,1.0,0.0,0.0
10053,,,,,,,,3.2303,149500.0,0.2015810276679842,2.4138655462184873,4.783613445378151,0.0,1.0,0.0,0.0
10054,,,,,,,,3.2,155000.0,0.19005376344086022,2.3382594417077174,6.108374384236453,0.0,1.0,0.0,0.0
10055,,,,,,,,2.4283,143100.0,0.20299545332976732,2.3465346534653464,6.16996699669967,0.0,1.0,0.0,0.0
10056,,,,,,,,3.1094,136100.0,0.18641975308641975,2.1884057971014492,5.869565217391305,0.0,1.0,0.0,0.0
10057,,,,,,,,2.2278,155400.0,0.17753389283408652,2.42570281124498,6.220883534136546,0.0,1.0,0.0,0.0
10058,,,,,,,,3.4028,171800.0,0.17757510729613735,2.6927710843373496,5.614457831325301,0.0,1.0,0.0,0.0
10059,,,,,,,,3.5385,157400.0,0.1907051282051282,2.8219424460431655,5.611510791366906,0.0,1.0,0.0,0.0
10060,,,,,,,,3.9537,172800.0,0.17236968340262232,2.673076923076923,6.013461538461539,0.0,1.0,0.0,0.0
10061,,,,,,,,3.5417,155100.0,0.18886941279579317,2.6253369272237195,6.150943396226415,0.0,1.0,0.0,0.0
10062,,,,,,,,3.7917,179200.0,0.16131498470948014,2.5647058823529414,6.155294117647059,0.0,1.0,0.0,0.0
10063,,,,,,,,1.6094,79500.0,0.29829545454545453,2.7560975609756095,4.2926829268292686,0.0,1.0,0.0,0.0
10064,,,,,,,,2.6341,85000.0,0.243829468960359,3.8300653594771243,4.369281045751634,0.0,1.0,0.0,0.0
10065,,,,,,,,2.8102,128900.0,0.20482277745496805,2.7350565428109856,5.560581583198708,0.0,1.0,0.0,0.0
10066,,,,,,,,1.3523,85700.0,0.2582781456953642,1.974025974025974,5.883116883116883,0.0,1.0,0.0,0.0
10067,,,,,,,,2.125,83900.0,0.26301115241635686,2.671875,16.8125,0.0,1.0,0.0,0.0
10068,,,,,,,,4.119,110900.0,0.1950286806883365,2.7150837988826817,5.843575418994414,0.0,1.0,0.0,0.0
10069,,,,,,,,3.7841,109500.0,0.19064386317907445,2.8193146417445485,6.193146417445483,0.0,1.0,0.0,0.0
10070,,,,,,,,2.3594,155700.0,0.19401041666666666,3.105769230769231,7.384615384615385,0.0,1.0,0.0,0.0
10071,,,,,,,,3.5652,119800.0,0.20198265179677818,2.824858757062147,6.838983050847458,0.0,1.0,0.0,0.0
10072,,,,,,,,0.9283,116300.0,0.2296416938110749,2.0526315789473686,6.463157894736842,0.0,1.0,0.0,0.0
10073,,,,,,,,4.5208,117300.0,0.17634408602150536,2.7238605898123325,6.233243967828418,0.0,1.0,0.0,0.0
10074,,,,,,,,4.3958,124800.0,0.1862673484295106,2.895631067961165,6.645631067961165,0.0,1.0,0.0,0.0
10075,,,,,,,,5.6856,138100.0,0.1774622892635315,2.8559670781893005,9.275720164609053,0.0,1.0,0.0,0.0
10076,,,,,,,,3.0043,122100.0,0.20409181636726548,2.17877094972067,16.793296089385475,0.0,1.0,0.0,0.0
10077,,,,,,,,4.0278,95800.0,0.23867069486404835,3.37,19.86,0.0,1.0,0.0,0.0
10078,,,,,,,,4.665,145600.0,0.15912698412698412,2.4060606060606062,15.272727272727273,0.0,1.0,0.0,0.0
10079,,,,,,,,3.1842,162500.0,0.20262869660460023,2.672727272727273,24.9,0.0,1.0,0.0,0.0
10080,,,,,,,,3.4792,180800.0,0.1728247914183552,2.5304347826086957,36.47826086956522,0.0,1.0,0.0,0.0
10081,,,,,,,,4.0481,152300.0,0.17506112469437654,2.6630434782608696,22.22826086956522,0.0,1.0,0.0,0.0
10082,,,,,,,,4.5882,198400.0,0.1501068376068376,2.859154929577465,26.366197183098592,0.0,1.0,0.0,0.0
10083,,,,,,,,4.7917,187500.0,0.1739606126914661,2.5,26.88235294117647,0.0,1.0,0.0,0.0
10084,,,,,,,,5.0622,174100.0,0.15128303332056683,3.0314465408805034,16.42138364779874,0.0,1.0,0.0,0.0
10085,,,,,,,,5.0782,264100.0,0.1739740441950193,2.594758064516129,5.747983870967742,1.0,0.0,0.0,0.0
10086,,,,,,,,4.8906,228900.0,0.17908438061041293,3.066137566137566,5.894179894179894,1.0,0.0,0.0,0.0
10087,,,,,,,,4.1205,217000.0,0.18074866310160428,2.9228395061728394,5.771604938271605,1.0,0.0,0.0,0.0
10088,,,,,,,,5.5608,255800.0,0.16115196078431374,2.574626865671642,6.08955223880597,1.0,0.0,0.0,0.0
10089,,,,,,,,4.0893,215700.0,0.18672199170124482,2.8852459016393444,5.26775956284153,1.0,0.0,0.0,0.0
10090,,,,,,,,4.4107,202000.0,0.1888607594936709,2.645533141210375,5.69164265129683,1.0,0.0,0.0,0.0
10091,,,,,,,,4.5461,194000.0,0.21705882352941178,2.7099447513812156,4.696132596685083,1.0,0.0,0.0,0.0
10092,,,,,,,,3.46,232800.0,0.21821889870836167,2.5484848484848484,4.457575757575758,1.0,0.0,0.0,0.0
10093,,,,,,,,3.776,192600.0,0.22538860103626943,2.5449101796407185,4.622754491017964,1.0,0.0,0.0,0.0
10094,,,,,,,,2.6641,185200.0,0.21610346266166042,2.9558823529411766,5.035714285714286,1.0,0.0,0.0,0.0
10095,,,,,,,,4.0833,162500.0,0.20903954802259886,3.6775956284153004,4.836065573770492,1.0,0.0,0.0,0.0
10096,,,,,,,,3.8194,186000.0,0.21627118644067797,2.3822525597269624,5.034129692832765,1.0,0.0,0.0,0.0
10097,,,,,,,,2.7125,166100.0,0.23223223223223224,4.25,4.094262295081967,1.0,0.0,0.0,0.0
10098,,,,,,,,3.4702,161900.0,0.23251088534107403,3.2,4.593333333333334,1.0,0.0,0.0,0.0
10099,,,,,,,,2.6123,161300.0,0.23927079377136345,3.022222222222222,4.17936507936508,1.0,0.0,0.0,0.0
10100,,,,,,,,4.7446,175400.0,0.2080436941410129,2.151282051282051,5.164102564102564,1.0,0.0,0.0,0.0
10101,,,,,,,,5.7796,241300.0,0.15190839694656488,3.020979020979021,6.107226107226107,1.0,0.0,0.0,0.0
10102,,,,,,,,4.1321,198100.0,0.17382087970323265,2.8176638176638176,5.3760683760683765,1.0,0.0,0.0,0.0
10103,,,,,,,,3.0,251400.0,0.20624690133862172,2.0642201834862384,4.626146788990826,1.0,0.0,0.0,0.0
10104,,,,,,,,3.2158,215000.0,0.2743055555555556,1.8135964912280702,4.105263157894737,1.0,0.0,0.0,0.0
10105,,,,,,,,3.6106,153600.0,0.2336283185840708,2.472783825816485,4.3934681181959565,1.0,0.0,0.0,0.0
10106,,,,,,,,3.0588,145200.0,0.28012519561815336,6.284023668639053,3.7810650887573964,1.0,0.0,0.0,0.0
10107,,,,,,,,4.0,178200.0,0.18783865141481035,3.9768211920529803,5.5,1.0,0.0,0.0,0.0
10108,,,,,,,,4.3426,141300.0,0.22577550367764632,2.2968299711815563,4.505763688760807,1.0,0.0,0.0,0.0
10109,,,,,,,,4.6696,165500.0,0.19658119658119658,4.675675675675675,4.743243243243243,1.0,0.0,0.0,0.0
10110,,,,,,,,3.1378,137000.0,0.2560553633217993,3.6457960644007157,4.135957066189624,1.0,0.0,0.0,0.0
10111,,,,,,,,5.1084,303800.0,0.168,2.8982035928143715,6.487025948103793,1.0,0.0,0.0,0.0
10112,,,,,,,,4.5096,241100.0,0.19235588972431078,2.73462783171521,5.165048543689321,1.0,0.0,0.0,0.0
10113,,,,,,,,4.45,267900.0,0.19266875279392043,2.6152073732718892,5.154377880184332,1.0,0.0,0.0,0.0
10114,,,,,,,,2.2156,145000.0,0.27522935779816515,2.376923076923077,3.773076923076923,1.0,0.0,0.0,0.0
10115,,,,,,,,6.0516,245000.0,0.1437170805116629,2.895408163265306,6.780612244897959,1.0,0.0,0.0,0.0
10116,,,,,,,,4.225,224700.0,0.19623362445414846,2.7701674277016743,5.576864535768645,1.0,0.0,0.0,0.0
10117,,,,,,,,3.7933,184400.0,0.21966269025092555,3.254302103250478,4.648183556405353,1.0,0.0,0.0,0.0
10118,,,,,,,,5.583,267700.0,0.1357862461673237,3.0798192771084336,6.876506024096385,1.0,0.0,0.0,0.0
10119,,,,,,,,4.7813,198200.0,0.15722266560255388,2.980997624703088,5.95249406175772,1.0,0.0,0.0,0.0
10120,,,,,,,,4.2443,174400.0,0.1924262439453985,3.2170900692840645,5.244803695150115,1.0,0.0,0.0,0.0
10121,,,,,,,,2.8,137500.0,0.24202127659574468,3.9786324786324787,4.82051282051282,1.0,0.0,0.0,0.0
10122,,,,,,,,2.1944,139600.0,0.23247232472324722,2.9831460674157304,4.567415730337078,1.0,0.0,0.0,0.0
10123,,,,,,,,3.75,166300.0,0.2015855039637599,1.7939110070257611,5.169789227166277,1.0,0.0,0.0,0.0
10124,,,,,,,,6.2452,291700.0,0.1408068269976726,3.4485714285714284,7.365714285714286,1.0,0.0,0.0,0.0
10125,,,,,,,,6.3433,350500.0,0.14519744783583377,2.940279542566709,7.36848792884371,1.0,0.0,0.0,0.0
10126,,,,,,,,4.7216,227000.0,0.20453866825918185,2.6992592592592595,4.961481481481481,1.0,0.0,0.0,0.0
10127,,,,,,,,7.6486,306700.0,0.14114754098360655,3.199769053117783,7.043879907621247,1.0,0.0,0.0,0.0
10128,,,,,,,,3.3173,247400.0,0.2753757225433526,1.7564814814814815,4.00462962962963,1.0,0.0,0.0,0.0
10129,,,,,,,,5.4617,190300.0,0.18903269754768393,2.581308411214953,5.48785046728972,1.0,0.0,0.0,0.0
10130,,,,,,,,5.9177,267600.0,0.166189111747851,3.1031746031746033,5.5396825396825395,1.0,0.0,0.0,0.0
10131,,,,,,,,4.7222,208300.0,0.2394736842105263,5.685714285714286,5.428571428571429,1.0,0.0,0.0,0.0
10132,,,,,,,,3.6106,196400.0,0.2297111416781293,3.1864754098360657,4.469262295081967,1.0,0.0,0.0,0.0
10133,,,,,,,,5.0096,221700.0,0.17186613726602382,3.01010101010101,5.936026936026936,1.0,0.0,0.0,0.0
10134,,,,,,,,4.125,230200.0,0.19673202614379084,2.4130434782608696,5.543478260869565,1.0,0.0,0.0,0.0
10135,,,,,,,,4.9766,267100.0,0.16851934192974655,2.6363636363636362,5.841558441558441,1.0,0.0,0.0,0.0
10136,,,,,,,,3.8333,170400.0,0.21181262729124237,3.253968253968254,4.6761904761904765,1.0,0.0,0.0,0.0
10137,,,,,,,,3.7321,216500.0,0.17721518987341772,2.3215859030837005,5.568281938325991,1.0,0.0,0.0,0.0
10138,,,,,,,,3.5403,195400.0,0.1867732558139535,3.1085972850678734,6.226244343891403,1.0,0.0,0.0,0.0
10139,,,,,,,,3.4954,159500.0,0.25660377358490566,2.725531914893617,4.51063829787234,1.0,0.0,0.0,0.0
10140,,,,,,,,2.3935,125000.0,0.23879641485275288,1.8567073170731707,4.762195121951219,1.0,0.0,0.0,0.0
10141,,,,,,,,6.5284,288700.0,0.1514726507713885,2.8849557522123894,6.3097345132743365,1.0,0.0,0.0,0.0
10142,,,,,,,,7.898,258200.0,0.14742335290280495,3.0130434782608697,6.665217391304348,1.0,0.0,0.0,0.0
10143,,,,,,,,4.9743,193500.0,0.19025735294117646,2.4925373134328357,5.412935323383085,1.0,0.0,0.0,0.0
10144,,,,,,,,4.9524,226600.0,0.16499133448873485,2.79498861047836,6.571753986332574,1.0,0.0,0.0,0.0
10145,,,,,,,,4.3103,201600.0,0.19229849318344894,2.4568345323741005,5.013189448441247,1.0,0.0,0.0,0.0
10146,,,,,,,,5.1952,302100.0,0.18340210912425492,3.7744807121661723,6.471810089020772,1.0,0.0,0.0,0.0
10147,,,,,,,,6.1825,336900.0,0.13319386331938632,2.9223300970873787,6.961165048543689,1.0,0.0,0.0,0.0
10148,,,,,,,,9.5561,411800.0,0.12118842845973417,2.819620253164557,8.094936708860759,1.0,0.0,0.0,0.0
10149,,,,,,,,9.3125,293500.0,0.13751507840772015,2.8796992481203008,6.2330827067669174,1.0,0.0,0.0,0.0
10150,,,,,,,,5.4716,400000.0,0.1682210708117444,2.6013986013986012,6.748251748251748,1.0,0.0,0.0,0.0
10151,,,,,,,,6.3489,337900.0,0.17640573318632854,3.2268370607028753,5.795527156549521,1.0,0.0,0.0,0.0
10152,,,,,,,,5.2017,364600.0,0.17491166077738515,2.4761904761904763,6.21978021978022,1.0,0.0,0.0,0.0
10153,,,,,,,,6.9399,349600.0,0.15074587804239728,2.517605633802817,6.727112676056338,1.0,0.0,0.0,0.0
10154,,,,,,,,9.0055,375400.0,0.12833827893175073,2.6601123595505616,7.573033707865169,1.0,0.0,0.0,0.0
10155,,,,,,,,13.1107,467600.0,0.11490125673249552,3.29126213592233,8.111650485436893,1.0,0.0,0.0,0.0
10156,,,,,,,,5.0258,161800.0,0.21140398063474986,1.9683544303797469,5.882911392405063,1.0,0.0,0.0,0.0
10157,,,,,,,,6.0076,269500.0,0.16279644268774704,2.9345011424219347,6.166031987814166,1.0,0.0,0.0,0.0
10158,,,,,,,,7.2532,381500.0,0.14955239599789363,3.651877133105802,6.48122866894198,1.0,0.0,0.0,0.0
10159,,,,,,,,6.8429,372600.0,0.15668956493294078,3.3714859437751006,6.13855421686747,1.0,0.0,0.0,0.0
10160,,,,,,,,6.5635,346900.0,0.14692529921584813,3.4956772334293946,6.982708933717579,1.0,0.0,0.0,0.0
10161,,,,,,,,4.8264,146800.0,0.2257644762524398,1.8071428571428572,5.489285714285714,1.0,0.0,0.0,0.0
10162,,,,,,,,6.2556,341300.0,0.12884292901062047,3.407725321888412,7.6781115879828326,1.0,0.0,0.0,0.0
10163,,,,,,,,6.5764,349000.0,0.14834834834834834,2.97244094488189,6.55511811023622,1.0,0.0,0.0,0.0
10164,,,,,,,,4.4375,334100.0,0.1891891891891892,2.717391304347826,5.791304347826087,1.0,0.0,0.0,0.0
10165,,,,,,,,5.6441,313000.0,0.1728157537347216,2.7195037904893176,6.089593383873191,1.0,0.0,0.0,0.0
10166,,,,,,,,9.9071,500001.0,0.12590338531761125,2.9968652037617556,8.241379310344827,1.0,0.0,0.0,0.0
10167,,,,,,,,6.7528,459600.0,0.15677143965851767,2.877005347593583,6.890374331550802,1.0,0.0,0.0,0.0
10168,,,,,,,,5.3738,365100.0,0.15886984715145902,2.4865671641791045,6.444776119402985,1.0,0.0,0.0,0.0
10169,,,,,,,,9.7956,500001.0,0.1192705766387383,2.7992125984251968,7.988188976377953,1.0,0.0,0.0,0.0
10170,,,,,,,,3.3199,188800.0,0.25282277859597446,2.8931451612903225,4.106854838709677,1.0,0.0,0.0,0.0
10171,,,,,,,,3.8068,158700.0,0.2534351145038168,3.187074829931973,4.45578231292517,1.0,0.0,0.0,0.0
10172,,,,,,,,3.875,137500.0,0.25951219512195123,3.9672131147540983,5.601092896174864,1.0,0.0,0.0,0.0
10173,,,,,,,,4.1287,205800.0,0.22983870967741934,2.4793650793650794,3.9365079365079363,1.0,0.0,0.0,0.0
10174,,,,,,,,3.7054,169200.0,0.24663677130044842,2.8983833718244805,4.1200923787528865,1.0,0.0,0.0,0.0
10175,,,,,,,,3.6006,161700.0,0.2291861552853134,3.632829373650108,4.617710583153348,1.0,0.0,0.0,0.0
10176,,,,,,,,3.5855,174300.0,0.21703134240094618,3.3465608465608465,4.473544973544974,1.0,0.0,0.0,0.0
10177,,,,,,,,3.6471,141700.0,0.2678832116788321,3.4527027027027026,4.628378378378378,1.0,0.0,0.0,0.0
10178,,,,,,,,3.7813,184900.0,0.20037278657968313,2.867132867132867,5.002331002331002,1.0,0.0,0.0,0.0
10179,,,,,,,,4.2937,183200.0,0.17010545621274645,3.488826815642458,6.092178770949721,1.0,0.0,0.0,0.0
10180,,,,,,,,3.7222,187500.0,0.186105476673428,3.235955056179775,5.53932584269663,1.0,0.0,0.0,0.0
10181,,,,,,,,4.53,193500.0,0.1848421052631579,3.167452830188679,5.601415094339623,1.0,0.0,0.0,0.0
10182,,,,,,,,5.2099,191400.0,0.17393058918482648,3.1217798594847777,5.80327868852459,1.0,0.0,0.0,0.0
10183,,,,,,,,3.3516,190000.0,0.21344040574809806,2.689727463312369,4.960167714884696,1.0,0.0,0.0,0.0
10184,,,,,,,,5.4217,256000.0,0.17859187178019462,2.6013513513513513,5.902027027027027,1.0,0.0,0.0,0.0
10185,,,,,,,,4.285,184900.0,0.18511569731081925,3.0553745928338762,5.208469055374593,1.0,0.0,0.0,0.0
10186,,,,,,,,4.4784,185200.0,0.20658036677454153,2.926509186351706,4.866141732283465,1.0,0.0,0.0,0.0
10187,,,,,,,,2.0227,55000.0,0.23393854748603352,2.52027027027027,4.837837837837838,1.0,0.0,0.0,0.0
10188,,,,,,,,3.141,167500.0,0.32471910112359553,2.08,4.45,1.0,0.0,0.0,0.0
10189,,,,,,,,4.7984,175800.0,0.20168067226890757,2.866004962779156,4.429280397022333,1.0,0.0,0.0,0.0
10190,,,,,,,,3.6705,275000.0,0.18308406395048996,2.6019108280254777,6.17515923566879,1.0,0.0,0.0,0.0
10191,,,,,,,,4.6477,194700.0,0.17457507082152973,2.749506903353057,5.570019723865878,1.0,0.0,0.0,0.0
10192,,,,,,,,2.1432,197500.0,0.3079960513326752,2.654135338345865,3.808270676691729,1.0,0.0,0.0,0.0
10193,,,,,,,,5.197,195700.0,0.16830225711481844,3.0809248554913293,5.890173410404624,1.0,0.0,0.0,0.0
10194,,,,,,,,4.5774,182100.0,0.1901913875598086,3.4807121661721068,4.9614243323442135,1.0,0.0,0.0,0.0
10195,,,,,,,,4.0288,184000.0,0.18503289473684212,3.9166666666666665,5.333333333333333,1.0,0.0,0.0,0.0
10196,,,,,,,,4.6964,183100.0,0.18380566801619433,3.977272727272727,5.613636363636363,1.0,0.0,0.0,0.0
10197,,,,,,,,4.75,185600.0,0.19605077574047955,3.298941798941799,5.626984126984127,1.0,0.0,0.0,0.0
10198,,,,,,,,5.1237,240000.0,0.16782568382012053,2.683646112600536,5.7828418230563,1.0,0.0,0.0,0.0
10199,,,,,,,,1.4803,137500.0,0.38214565387627253,1.750599520383693,3.062350119904077,1.0,0.0,0.0,0.0
10200,,,,,,,,3.9375,187000.0,0.21781219748305905,2.845982142857143,4.611607142857143,1.0,0.0,0.0,0.0
10201,,,,,,,,4.3333,239300.0,0.17473435655253838,2.4078014184397163,6.00709219858156,1.0,0.0,0.0,0.0
10202,,,,,,,,2.1991,191100.0,0.2824675324675325,3.01,3.08,1.0,0.0,0.0,0.0
10203,,,,,,,,2.8438,162500.0,0.25333333333333335,3.7587548638132295,4.377431906614786,1.0,0.0,0.0,0.0
10204,,,,,,,,2.315,182100.0,0.24105263157894738,2.3189189189189188,5.135135135135135,1.0,0.0,0.0,0.0
10205,,,,,,,,4.0812,241700.0,0.22434915773353753,2.25,5.023076923076923,1.0,0.0,0.0,0.0
10206,,,,,,,,7.2893,293500.0,0.14605370219690805,2.3643031784841075,6.009779951100245,1.0,0.0,0.0,0.0
10207,,,,,,,,3.75,232500.0,0.2173228346456693,2.8862559241706163,6.018957345971564,1.0,0.0,0.0,0.0
10208,,,,,,,,5.2336,235600.0,0.15721231766612642,2.703448275862069,6.382758620689655,1.0,0.0,0.0,0.0
10209,,,,,,,,5.3649,243600.0,0.1622103386809269,2.7338403041825097,6.399239543726236,1.0,0.0,0.0,0.0
10210,,,,,,,,5.3986,318700.0,0.14950980392156862,2.4468085106382977,6.94468085106383,1.0,0.0,0.0,0.0
10211,,,,,,,,7.875,351900.0,0.12998160637645617,2.4212962962962963,7.550925925925926,1.0,0.0,0.0,0.0
10212,,,,,,,,5.2897,230400.0,0.17119301648884577,2.775910364145658,5.775910364145658,1.0,0.0,0.0,0.0
10213,,,,,,,,4.675,215400.0,0.17550143266475646,2.532567049808429,5.3486590038314175,1.0,0.0,0.0,0.0
10214,,,,,,,,2.9861,218600.0,0.23239740820734342,2.6984126984126986,4.593253968253968,1.0,0.0,0.0,0.0
10215,,,,,,,,3.4338,195200.0,0.2069454287739192,3.4782608695652173,4.719063545150502,1.0,0.0,0.0,0.0
10216,,,,,,,,2.5,143800.0,0.3880463871543265,2.760869565217391,4.061594202898551,1.0,0.0,0.0,0.0
10217,,,,,,,,2.9076,177300.0,0.24913835548990645,2.572354211663067,4.386609071274298,1.0,0.0,0.0,0.0
10218,,,,,,,,3.6435,119100.0,0.3292079207920792,1.7459677419354838,3.2580645161290325,1.0,0.0,0.0,0.0
10219,,,,,,,,4.5,173300.0,0.1835245046923879,1.9081081081081082,5.183783783783784,1.0,0.0,0.0,0.0
10220,,,,,,,,3.0263,162500.0,0.3761755485893417,1.662162162162162,2.5864864864864865,1.0,0.0,0.0,0.0
10221,,,,,,,,1.9127,175000.0,0.37824773413897284,2.661512027491409,2.843642611683849,1.0,0.0,0.0,0.0
10222,,,,,,,,5.3836,229600.0,0.16182048040455121,3.2125,6.591666666666667,1.0,0.0,0.0,0.0
10223,,,,,,,,5.7519,243400.0,0.1606886657101865,3.1234939759036147,6.298192771084337,1.0,0.0,0.0,0.0
10224,,,,,,,,3.0893,188200.0,0.29423592493297585,1.9408740359897172,3.83547557840617,1.0,0.0,0.0,0.0
10225,,,,,,,,3.3594,202100.0,0.19064430714916153,3.039473684210526,4.969298245614035,1.0,0.0,0.0,0.0
10226,,,,,,,,5.6409,190900.0,0.1818655549765503,3.773913043478261,5.56231884057971,1.0,0.0,0.0,0.0
10227,,,,,,,,3.0465,148900.0,0.26896112173358827,2.1632124352331608,4.064766839378239,1.0,0.0,0.0,0.0
10228,,,,,,,,3.3472,168000.0,0.2286282306163022,5.219409282700422,4.244725738396625,1.0,0.0,0.0,0.0
10229,,,,,,,,2.6563,155000.0,0.2996777658431794,2.567656765676568,3.072607260726073,1.0,0.0,0.0,0.0
10230,,,,,,,,3.3438,186600.0,0.2446220036877689,3.2953929539295395,4.409214092140921,1.0,0.0,0.0,0.0
10231,,,,,,,,5.5867,182500.0,0.19441460794844254,2.9655172413793105,5.350574712643678,1.0,0.0,0.0,0.0
10232,,,,,,,,1.7935,162500.0,0.30384930384930386,5.588957055214724,3.745398773006135,1.0,0.0,0.0,0.0
